-6510	6.837
-6500	6.784
-6490	6.744
-6480	6.721
-6470	6.712
-6460	6.714
-6450	6.724
-6440	6.738
-6430	6.755
-6420	6.771
-6410	6.783
-6400	6.789
-6390	6.788
-6380	6.782
-6370	6.770
-6360	6.753
-6350	6.732
-6340	6.708
-6330	6.683
-6320	6.657
-6310	6.632
-6300	6.609
-6290	6.589
-6280	6.573
-6270	6.560
-6260	6.550
-6250	6.543
-6240	6.538
-6230	6.536
-6220	6.537
-6210	6.542
-6200	6.553
-6190	6.567
-6180	6.584
-6170	6.600
-6160	6.614
-6150	6.624
-6140	6.627
-6130	6.619
-6120	6.598
-6110	6.567
-6100	6.527
-6090	6.483
-6080	6.435
-6070	6.388
-6060	6.345
-6050	6.311
-6040	6.286
-6030	6.271
-6020	6.263
-6010	6.261
-6000	6.263
-5990	6.268
-5980	6.279
-5970	6.296
-5960	6.318
-5950	6.347
-5940	6.382
-5930	6.423
-5920	6.470
-5910	6.516
-5900	6.559
-5890	6.591
-5880	6.610
-5870	6.618
-5860	6.619
-5850	6.616
-5840	6.614
-5830	6.615
-5820	6.619
-5810	6.629
-5800	6.646
-5790	6.667
-5780	6.690
-5770	6.712
-5760	6.730
-5750	6.745
-5740	6.753
-5730	6.757
-5720	6.753
-5710	6.745
-5700	6.733
-5690	6.719
-5680	6.704
-5670	6.691
-5660	6.680
-5650	6.673
-5640	6.672
-5630	6.674
-5620	6.677
-5610	6.680
-5600	6.680
-5590	6.676
-5580	6.667
-5570	6.653
-5560	6.633
-5550	6.610
-5540	6.583
-5530	6.555
-5520	6.526
-5510	6.498
-5500	6.472
-5490	6.449
-5480	6.430
-5470	6.413
-5460	6.400
-5450	6.389
-5440	6.380
-5430	6.374
-5420	6.371
-5410	6.371
-5400	6.375
-5390	6.384
-5380	6.398
-5370	6.416
-5360	6.438
-5350	6.463
-5340	6.490
-5330	6.517
-5320	6.543
-5310	6.568
-5300	6.592
-5290	6.615
-5280	6.637
-5270	6.660
-5260	6.685
-5250	6.712
-5240	6.744
-5230	6.778
-5220	6.814
-5210	6.852
-5200	6.890
-5190	6.927
-5180	6.960
-5170	6.987
-5160	7.006
-5150	7.017
-5140	7.022
-5130	7.019
-5120	7.011
-5110	6.998
-5100	6.982
-5090	6.963
-5080	6.942
-5070	6.920
-5060	6.897
-5050	6.873
-5040	6.848
-5030	6.824
-5020	6.802
-5010	6.784
-5000	6.771
-4990	6.764
-4980	6.763
-4970	6.767
-4960	6.776
-4950	6.789
-4940	6.801
-4930	6.812
-4920	6.819
-4910	6.822
-4900	6.821
-4890	6.815
-4880	6.805
-4870	6.791
-4860	6.771
-4850	6.745
-4840	6.712
-4830	6.676
-4820	6.637
-4810	6.600
-4800	6.566
-4790	6.536
-4780	6.511
-4770	6.494
-4760	6.484
-4750	6.481
-4740	6.481
-4730	6.484
-4720	6.488
-4710	6.493
-4700	6.501
-4690	6.512
-4680	6.526
-4670	6.546
-4660	6.572
-4650	6.604
-4640	6.641
-4630	6.682
-4620	6.721
-4610	6.754
-4600	6.779
-4590	6.794
-4580	6.801
-4570	6.801
-4560	6.795
-4550	6.786
-4540	6.776
-4530	6.768
-4520	6.763
-4510	6.764
-4500	6.769
-4490	6.779
-4480	6.793
-4470	6.813
-4460	6.838
-4450	6.868
-4440	6.901
-4430	6.935
-4420	6.964
-4410	6.983
-4400	6.988
-4390	6.979
-4380	6.955
-4370	6.916
-4360	6.865
-4350	6.803
-4340	6.734
-4330	6.661
-4320	6.590
-4310	6.522
-4300	6.462
-4290	6.413
-4280	6.379
-4270	6.361
-4260	6.361
-4250	6.379
-4240	6.417
-4230	6.473
-4220	6.545
-4210	6.630
-4200	6.726
-4190	6.830
-4180	6.935
-4170	7.036
-4160	7.130
-4150	7.213
-4140	7.284
-4130	7.339
-4120	7.377
-4110	7.399
-4100	7.406
-4090	7.400
-4080	7.380
-4070	7.353
-4060	7.321
-4050	7.289
-4040	7.262
-4030	7.240
-4020	7.224
-4010	7.215
-4000	7.214
-3990	7.220
-3980	7.233
-3970	7.252
-3960	7.277
-3950	7.306
-3940	7.336
-3930	7.364
-3920	7.388
-3910	7.406
-3900	7.416
-3890	7.416
-3880	7.406
-3870	7.389
-3860	7.368
-3850	7.348
-3840	7.331
-3830	7.320
-3820	7.313
-3810	7.311
-3800	7.315
-3790	7.326
-3780	7.343
-3770	7.368
-3760	7.400
-3750	7.437
-3740	7.478
-3730	7.520
-3720	7.561
-3710	7.598
-3700	7.633
-3690	7.664
-3680	7.691
-3670	7.712
-3660	7.725
-3650	7.730
-3640	7.727
-3630	7.713
-3620	7.690
-3610	7.657
-3600	7.614
-3590	7.562
-3580	7.501
-3570	7.430
-3560	7.351
-3550	7.269
-3540	7.190
-3530	7.119
-3520	7.061
-3510	7.018
-3500	6.988
-3490	6.972
-3480	6.969
-3470	6.978
-3460	6.995
-3450	7.020
-3440	7.048
-3430	7.077
-3420	7.104
-3410	7.126
-3400	7.138
-3390	7.142
-3380	7.138
-3370	7.127
-3360	7.109
-3350	7.085
-3340	7.056
-3330	7.022
-3320	6.986
-3310	6.949
-3300	6.913
-3290	6.881
-3280	6.855
-3270	6.837
-3260	6.831
-3250	6.838
-3240	6.860
-3230	6.896
-3220	6.946
-3210	7.005
-3200	7.074
-3190	7.150
-3180	7.231
-3170	7.314
-3160	7.396
-3150	7.476
-3140	7.550
-3130	7.616
-3120	7.671
-3110	7.717
-3100	7.756
-3090	7.790
-3080	7.820
-3070	7.849
-3060	7.877
-3050	7.906
-3040	7.936
-3030	7.965
-3020	7.991
-3010	8.011
-3000	8.022
-2990	8.023
-2980	8.014
-2970	7.995
-2960	7.965
-2950	7.927
-2940	7.881
-2930	7.831
-2920	7.778
-2910	7.724
-2900	7.674
-2890	7.629
-2880	7.592
-2870	7.564
-2860	7.547
-2850	7.540
-2840	7.544
-2830	7.559
-2820	7.586
-2810	7.623
-2800	7.671
-2790	7.728
-2780	7.794
-2770	7.866
-2760	7.945
-2750	8.027
-2740	8.110
-2730	8.192
-2720	8.270
-2710	8.345
-2700	8.413
-2690	8.475
-2680	8.530
-2670	8.576
-2660	8.614
-2650	8.641
-2640	8.658
-2630	8.665
-2620	8.662
-2610	8.651
-2600	8.632
-2590	8.606
-2580	8.574
-2570	8.538
-2560	8.498
-2550	8.456
-2540	8.415
-2530	8.376
-2520	8.341
-2510	8.313
-2500	8.295
-2490	8.287
-2480	8.292
-2470	8.306
-2460	8.327
-2450	8.350
-2440	8.374
-2430	8.396
-2420	8.414
-2410	8.428
-2400	8.437
-2390	8.441
-2380	8.440
-2370	8.435
-2360	8.427
-2350	8.416
-2340	8.403
-2330	8.387
-2320	8.370
-2310	8.352
-2300	8.337
-2290	8.324
-2280	8.317
-2270	8.314
-2260	8.316
-2250	8.323
-2240	8.335
-2230	8.351
-2220	8.372
-2210	8.396
-2200	8.422
-2190	8.451
-2180	8.479
-2170	8.506
-2160	8.531
-2150	8.553
-2140	8.572
-2130	8.589
-2120	8.603
-2110	8.614
-2100	8.624
-2090	8.631
-2080	8.637
-2070	8.640
-2060	8.639
-2050	8.632
-2040	8.619
-2030	8.600
-2020	8.575
-2010	8.545
-2000	8.510
-1990	8.471
-1980	8.431
-1970	8.392
-1960	8.354
-1950	8.318
-1940	8.283
-1930	8.249
-1920	8.216
-1910	8.184
-1900	8.153
-1890	8.125
-1880	8.098
-1870	8.074
-1860	8.054
-1850	8.036
-1840	8.021
-1830	8.008
-1820	7.996
-1810	7.984
-1800	7.972
-1790	7.959
-1780	7.946
-1770	7.935
-1760	7.926
-1750	7.920
-1740	7.916
-1730	7.914
-1720	7.916
-1710	7.921
-1700	7.928
-1690	7.937
-1680	7.949
-1670	7.965
-1660	7.984
-1650	8.010
-1640	8.043
-1630	8.082
-1620	8.127
-1610	8.177
-1600	8.231
-1590	8.288
-1580	8.346
-1570	8.403
-1560	8.456
-1550	8.506
-1540	8.549
-1530	8.585
-1520	8.613
-1510	8.632
-1500	8.640
-1490	8.637
-1480	8.622
-1470	8.598
-1460	8.569
-1450	8.538
-1440	8.509
-1430	8.482
-1420	8.459
-1410	8.443
-1400	8.434
-1390	8.431
-1380	8.435
-1370	8.445
-1360	8.460
-1350	8.481
-1340	8.507
-1330	8.537
-1320	8.571
-1310	8.609
-1300	8.650
-1290	8.693
-1280	8.736
-1270	8.779
-1260	8.818
-1250	8.853
-1240	8.882
-1230	8.906
-1220	8.927
-1210	8.945
-1200	8.964
-1190	8.984
-1180	9.005
-1170	9.030
-1160	9.058
-1150	9.088
-1140	9.120
-1130	9.153
-1120	9.186
-1110	9.219
-1100	9.250
-1090	9.282
-1080	9.313
-1070	9.344
-1060	9.378
-1050	9.415
-1040	9.457
-1030	9.504
-1020	9.555
-1010	9.609
-1000	9.666
-990	9.723
-980	9.776
-970	9.825
-960	9.864
-950	9.893
-940	9.910
-930	9.913
-920	9.901
-910	9.877
-900	9.840
-890	9.795
-880	9.742
-870	9.684
-860	9.625
-850	9.567
-840	9.512
-830	9.462
-820	9.416
-810	9.376
-800	9.341
-790	9.313
-780	9.292
-770	9.280
-760	9.277
-750	9.283
-740	9.294
-730	9.310
-720	9.328
-710	9.347
-700	9.366
-690	9.380
-680	9.391
-670	9.397
-660	9.400
-650	9.400
-640	9.398
-630	9.396
-620	9.396
-610	9.399
-600	9.408
-590	9.422
-580	9.442
-570	9.469
-560	9.502
-550	9.539
-540	9.575
-530	9.607
-520	9.634
-510	9.652
-500	9.661
-490	9.662
-480	9.652
-470	9.634
-460	9.609
-450	9.578
-440	9.544
-430	9.509
-420	9.475
-410	9.445
-400	9.421
-390	9.404
-380	9.394
-370	9.393
-360	9.400
-350	9.415
-340	9.434
-330	9.458
-320	9.482
-310	9.507
-300	9.530
-290	9.549
-280	9.563
-270	9.574
-260	9.583
-250	9.591
-240	9.600
-230	9.611
-220	9.627
-210	9.648
-200	9.674
-190	9.705
-180	9.738
-170	9.769
-160	9.798
-150	9.824
-140	9.848
-130	9.871
-120	9.893
-110	9.913
-100	9.930
-90	9.943
-80	9.951
-70	9.954
-60	9.953
-50	9.950
-40	9.946
-30	9.940
-20	9.933
-10	9.926
0	9.918
10	9.911
20	9.904
30	9.898
40	9.893
50	9.889
60	9.887
70	9.886
80	9.886
90	9.888
100	9.893
110	9.899
120	9.908
130	9.918
140	9.931
150	9.945
160	9.961
170	9.979
180	10.000
190	10.023
200	10.049
210	10.077
220	10.105
230	10.130
240	10.152
250	10.169
260	10.182
270	10.188
280	10.189
290	10.184
300	10.173
310	10.156
320	10.135
330	10.109
340	10.080
350	10.049
360	10.017
370	9.984
380	9.949
390	9.911
400	9.870
410	9.827
420	9.783
430	9.740
440	9.698
450	9.660
460	9.628
470	9.605
480	9.591
490	9.586
500	9.586
510	9.588
520	9.590
530	9.590
540	9.585
550	9.575
560	9.558
570	9.534
580	9.504
590	9.469
600	9.431
610	9.392
620	9.353
630	9.316
640	9.284
650	9.258
660	9.239
670	9.230
680	9.231
690	9.243
700	9.266
710	9.300
720	9.342
730	9.392
740	9.444
750	9.497
760	9.546
770	9.589
780	9.624
790	9.649
800	9.663
810	9.665
820	9.656
830	9.639
840	9.613
850	9.581
860	9.544
870	9.504
880	9.464
890	9.425
900	9.388
910	9.355
920	9.326
930	9.305
940	9.292
950	9.288
960	9.297
970	9.314
980	9.338
990	9.367
1000	9.398
1010	9.430
1020	9.461
1030	9.489
1040	9.515
1050	9.537
1060	9.556
1070	9.571
1080	9.582
1090	9.588
1100	9.588
1110	9.580
1120	9.564
1130	9.541
1140	9.512
1150	9.479
1160	9.444
1170	9.407
1180	9.368
1190	9.329
1200	9.290
1210	9.251
1220	9.216
1230	9.184
1240	9.159
1250	9.140
1260	9.129
1270	9.128
1280	9.137
1290	9.158
1300	9.187
1310	9.226
1320	9.272
1330	9.322
1340	9.371
1350	9.415
1360	9.450
1370	9.477
1380	9.494
1390	9.501
1400	9.501
1410	9.493
1420	9.480
1430	9.465
1440	9.450
1450	9.434
1460	9.418
1470	9.402
1480	9.385
1490	9.368
1500	9.351
1510	9.334
1520	9.315
1530	9.298
1540	9.280
1550	9.264
1560	9.250
1570	9.236
1580	9.223
1590	9.209
1600	9.193
1610	9.176
1620	9.159
1630	9.141
1640	9.123
1650	9.106
1660	9.090
1670	9.074
1680	9.060
1690	9.047
1700	9.033
1710	9.019
1720	9.002
1730	8.984
1740	8.965
1750	8.943
1760	8.918
1770	8.890
1780	8.857
1790	8.818
1800	8.774
1810	8.725
1820	8.674
1830	8.623
1840	8.573
1850	8.522
1860	8.466
1870	8.403
1880	8.329
1890	8.247
1900	8.157
1910	8.062
1920	7.963
1930	7.863
1940	7.764
1950	7.667
1960	7.575
1970	7.486
1980	7.399
1990	7.312
