-1200	9.203
-1100	9.386
-1000	9.657
-900	9.673
-800	9.420
-700	9.484
-600	9.692
-500	10.004
-400	9.933
-300	9.949
-200	9.872
-100	10.048
0	9.975
100	9.896
200	10.066
300	10.069
400	9.828
500	9.676
600	9.471
700	9.339
800	9.244
900	8.717
1000	8.744
1100	8.956
1200	8.926
1300	8.950
1400	9.204
1500	9.064
1600	9.096
1700	9.121
1800	8.779
1900	8.329
2000	7.928
