-1200	8.958
-1100	9.100
-1000	9.366
-900	9.386
-800	9.206
-700	9.383
-600	9.642
-500	9.961
-400	10.048
-300	10.189
-200	9.890
-100	9.881
0	9.673
100	9.559
200	9.498
300	9.373
400	9.225
500	9.078
600	8.961
700	9.043
800	9.309
900	9.070
1000	8.942
1100	8.955
1200	8.940
1300	8.941
1400	9.079
1500	9.044
1600	8.935
1700	8.843
1800	8.310
1900	8.074
2000	7.902
